Campaign_ID,Campaign_Name,Channel,Region,Age_Group,Gender,Device,Content_Type,Date,Impressions,Clicks,Conversions,Spend_USD,Revenue_USD,CPC_USD
CMP-0851,Spring Collection,seo,MEA,18-24,Female,Tablet,Video,2023-10-30,37882.0,1818.0,71.0,395.17,5699.25,0.26
CMP-0752,black friday,Influencer,middle east,35_44,Other,mobile,Story,01 Jul 2023,146202.0,15393.0,635.0,57368.34,30155.89,3.34
CMP-1500,Holiday Season,FB,north america,N/A,F,MOBILE,Image,29/04/2024,114724.0,5006.0,230.0,7548.67,55314.93,1.4
CMP-0005,holiday season,tiktok,Latin America,35_44,N/A,desktop,Video,"November 27, 2024",30529.0,1089.0,76.0,1103.01,14074.7,1.04
CMP-0974,retargeting q2,instagram,Latin America,Unknown,Female,Tablet,image,12-16-2023,125443.0,5282.0,247.0,20717.2,48319.71,4.27
CMP-1301,Spring Collection,Email,latin america,18-24,Male,MOBILE,Video,09-13-2023,138253.0,,404.0,22860.67,106765.16,3.1
CMP-0257,summer sale 2024,Email,europe,N/A,Other,mobile,Image,"August 15, 2024",25333.0,1776.0,76.0,6153.2,18159.49,3.69
CMP-1183,brand awareness q1,Instagram,Asia Pacific,18-24,female,,Image,04-06-2023,,1366.0,45.0,13332.66,1797.34,8.26
CMP-1429,summer sale 2024,Influencer,LATAM,Unknown,,Mobile,,2023-05-20,687.0,71.0,90.0,340.9,20148.82,5.42
CMP-0432,summer sale 2024,SEO,NA,55+,M,Mobile,Story,08/10/2024,65330.0,6434.0,,25168.49,17398.45,3.47
CMP-0973,black friday,tiktok,Latin America,35-44,male,MOBILE,carousel,2024-03-21,116853.0,734.0,48.0,1350.51,9676.7,1.74
CMP-1045,Holiday Season,Instagram,LATAM,Unknown,male,Mobile,Image,10 Feb 2024,50745.0,4551.0,201.0,21892.5,56545.42,5.58
CMP-0814,new year push,Influencer,asia pacific,35-44,Male,tablet,Image,"March 28, 2024",0.0,29.0,1.0,87.44,239.31,3.33
CMP-1341,retargeting q2,seo,North America,35-44,,tablet,Video,"June 22, 2024",39658.0,199.0,14.0,221.11,840.12,1.37
CMP-0296,brand awareness q1,influencer,EU,25_34,F,MOBILE,Carousel,12-14-2024,2710.0,3100.0,36.0,763.72,4321.76,0.27
CMP-1173,summer sale 2024,Instagram,north america,35-44,Male,mobile,Story,2024-08-12,0.0,32.0,1.0,224.44,125.75,7.38
CMP-0305,retargeting q2,Facebook,MEA,45-54,M,,Story,14/01/2024,98109.0,11514.0,855.0,99557.84,71182.88,7.51
CMP-0144,Summer Sale 2024,SEO,north america,25_34,Other,Mobile,Video,04/04/2023,80348.0,6450.0,192.0,21576.33,41852.9,2.96
CMP-1113,summer sale 2024,Influencer,North America,55+,Male,Tablet,Image,02/10/2023,75634.0,7424.0,405.0,36852.84,83564.76,5.07
CMP-0558,spring collection,instagram,Latin America,Unknown,female,Mobile,carousel,"January 09, 2024",13077.0,1442.0,56.0,7023.92,16985.08,5.94
CMP-0048,Spring Collection,Google Ads,LATAM,25_34,male,Tablet,carousel,06-29-2024,60822.0,5943.0,413.0,0.0,,7.34
CMP-1170,Black Friday,instagram,NA,Unknown,F,,Video,11-16-2023,43286.0,3834.0,246.0,10432.09,84566.02,2.97
CMP-0706,new year push,instagram,asia pacific,35_44,F,MOBILE,Image,"September 17, 2024",141341.0,11821.0,926.0,83195.86,109747.23,8.42
CMP-0811,Retargeting Q2,EMAIL,APAC,25-34,female,Mobile,Video,05/11/2023,28585.0,2803.0,28.0,6896.53,3930.09,2.76
CMP-1081,holiday season,Instagram,APAC,,Male,MOBILE,Video,"April 01, 2023",68556.0,1553.0,89.0,5888.84,15299.11,4.18
CMP-1130,brand awareness q1,Google Ads,middle east,25_34,Other,mobile,Image,"March 08, 2024",112244.0,6644.0,486.0,0.0,,0.18
CMP-0458,holiday season,email marketing,asia pacific,Unknown,Male,tablet,image,"November 24, 2023",91297.0,9426.0,514.0,37390.91,23613.58,4.57
CMP-0942,holiday season,Google Ads,Europe,35-44,F,Mobile,Story,05 May 2023,60957.0,2422.0,134.0,13614.67,28170.81,7.0
CMP-0637,brand awareness q1,FB,LATAM,35-44,female,Desktop,Carousel,24 Jul 2023,38042.0,2932.0,105.0,1926.88,9167.11,0.6
CMP-0388,Black Friday,Google Ads,north america,18_24,Other,mobile,Carousel,01/04/2023,50611.0,5003.0,41.0,753.16,4937.04,0.14
CMP-0497,spring collection,FB,Latin America,25_34,Other,desktop,image,27 Sep 2023,113566.0,12804.0,1011.0,46965.49,199804.83,3.1
CMP-0312,Retargeting Q2,instagram,latin america,Unknown,Female,,Video,"January 13, 2024",0.0,25.0,1.0,26.13,62.88,1.03
CMP-0019,black friday,influencer,LATAM,35_44,,desktop,Story,"October 14, 2024",73195.0,5641.0,256.0,3868.14,24656.97,0.75
CMP-0666,Retargeting Q2,influencer,MEA,Unknown,Other,desktop,Image,2023-12-02,89703.0,8738.0,597.0,8506.04,207902.7,1.14
CMP-0034,Black Friday,google ads,APAC,N/A,F,Desktop,,13 Apr 2023,-138374.0,41.0,1.0,33.3,128.43,0.73
CMP-0877,holiday season,FB,MEA,35_44,Other,Tablet,video,19/06/2023,115658.0,12988.0,297.0,91765.89,62318.45,6.16
CMP-0806,New Year Push,influencer,North America,25-34,Other,Tablet,image,2024-12-01,13850.0,995.0,73.0,8168.0,3315.93,8.32
CMP-1346,product launch promax,influencer,Latin America,25-34,Female,Mobile,carousel,2024-10-23,114992.0,6245.0,317.0,28390.88,53886.72,4.33
CMP-0396,Product Launch - ProMax,Google Ads,Latin America,25_34,F,mobile,Image,2023-07-18,99532.0,10537.0,262.0,78972.33,82016.04,7.65
CMP-0894,holiday season,Google Ads,Asia Pacific,35-44,female,Desktop,image,05/04/2023,139339.0,2144.0,142.0,3241.18,22255.01,1.36
CMP-0522,black friday,GOOGLE ADS,Europe,55+,male,mobile,Image,12-20-2024,,1873.0,99.0,7266.68,10178.53,3.42
CMP-0737,new year push,FB,Middle East,18_24,male,mobile,Story,17 May 2023,136897.0,4364.0,309.0,5155.74,28558.29,1.23
CMP-1030,brand awareness q1,FB,asia pacific,Unknown,F,tablet,Video,"August 14, 2024",137474.0,13234.0,867.0,24281.09,295725.4,1.53
CMP-1163,black friday,Influencer,LATAM,35_44,F,Desktop,Story,15 Sep 2023,99296.0,807.0,40.0,2345.14,11205.87,2.44
CMP-0239,retargeting q2,seo,Asia Pacific,N/A,F,tablet,,"August 30, 2024",139479.0,5574.0,433.0,32587.37,15421.4,6.73
CMP-1093,summer sale 2024,Email,europe,35-44,male,desktop,image,02-07-2024,80597.0,1851.0,14.0,11505.32,2667.95,7.29
CMP-0763,retargeting q2,EMAIL,EU,N/A,female,MOBILE,image,24/06/2023,,1712.0,53.0,6001.95,13329.53,4.21
CMP-0475,retargeting q2,instagram,Latin America,Unknown,M,desktop,Video,2023-05-24,18326.0,1649.0,47.0,5724.38,6557.78,3.13
CMP-0149,brand awareness q1,influencer,Latin America,,N/A,mobile,carousel,01/09/2023,134435.0,5119.0,145.0,38523.4,3520.39,7.88
CMP-0933,black friday,facebook,NA,Unknown,male,desktop,Video,2024-07-02,73302.0,4800.0,38.0,25863.59,4120.43,5.19
CMP-0830,Holiday Season,facebook,LATAM,55+,male,Tablet,Image,28/05/2024,143435.0,11080.0,11098.0,67310.6,1991245.68,5.98
CMP-0609,spring collection,google ads,LATAM,25-34,Female,Tablet,carousel,19/01/2023,11551.0,131.0,8.0,394.53,1968.16,3.14
CMP-0667,New Year Push,GOOGLE ADS,latin america,18-24,female,MOBILE,Story,03-07-2024,82914.0,6589.0,36.0,30489.78,8514.04,4.97
CMP-0553,product launch promax,GOOGLE ADS,north america,25_34,N/A,MOBILE,Video,10/03/2023,50026.0,3098.0,77.0,16535.98,17500.34,4.73
CMP-1425,spring collection,tiktok,asia pacific,Unknown,Male,,Image,2023-05-09,104837.0,10824.0,540.0,41719.84,101268.3,4.65
CMP-0017,new year push,email marketing,asia pacific,35_44,female,,Carousel,"November 05, 2024",22728.0,1732.0,27.0,12541.37,9306.87,8.1
CMP-0123,summer sale 2024,GOOGLE ADS,europe,18-24,F,desktop,Image,17/03/2023,90102.0,8035.0,331.0,51396.1,109562.97,7.64
CMP-1473,black friday,Influencer,MEA,18_24,N/A,MOBILE,Carousel,"February 13, 2024",65120.0,3192.0,243.0,14987.01,40683.75,5.69
CMP-0901,Black Friday,Facebook,MEA,45-54,F,Mobile,Story,02-15-2024,140944.0,10880.0,575.0,87665.95,96950.92,7.95
CMP-0951,BLACK FRIDAY,influencer,europe,,M,Tablet,Image,15 May 2023,,2367.0,109.0,4380.96,35809.01,1.66
CMP-1469,spring collection,email marketing,europe,25_34,M,,Carousel,10/12/2023,110218.0,10778.0,555.0,56548.99,177408.88,4.4
CMP-0185,holiday season,GOOGLE ADS,Europe,Unknown,,Tablet,video,11-27-2023,107927.0,7033.0,291.0,42659.34,60654.3,7.12
CMP-1105,spring collection,SEO,APAC,55+,M,,Video,08-20-2024,146481.0,2128.0,147.0,6683.28,10473.25,3.38
CMP-0963,new year push,SEO,asia pacific,25-34,Other,Desktop,,21/04/2023,,4483.0,251.0,28354.34,24446.01,6.57
CMP-1462,Brand Awareness Q1,EMAIL,north america,18-24,M,tablet,,"July 23, 2024",110490.0,12507.0,971.0,93003.3,207463.24,6.9
CMP-1252,Product Launch - ProMax,google ads,Europe,35-44,,mobile,,2023-09-28,29718.0,332.0,2.0,1845.06,327.9,4.93
CMP-0590,retargeting q2,Influencer,North America,35_44,female,Tablet,Image,"November 10, 2023",111871.0,8100.0,271.0,54965.13,85035.69,5.73
CMP-0175,Retargeting Q2,FB,EU,18_24,N/A,,,"March 22, 2023",100395.0,11546.0,408.0,74118.6,18811.63,5.48
CMP-0293,Product Launch - ProMax,Facebook,Middle East,Unknown,male,desktop,carousel,01/04/2024,22496.0,2137.0,164.0,8599.62,5541.79,4.64
CMP-0482,black friday,Facebook,North America,35_44,female,desktop,carousel,02/10/2024,98327.0,4122.0,303.0,13765.32,,2.89
CMP-1291,Black Friday,FB,North America,18_24,Female,mobile,image,"February 15, 2024",63456.0,4469.0,80.0,16156.23,14694.11,3.96
CMP-1415,summer sale 2024,email marketing,LATAM,35-44,N/A,Mobile,Video,2024-12-08,81656.0,8862.0,,43220.84,25657.48,5.44
CMP-1237,Spring Collection,GOOGLE ADS,APAC,25_34,Male,Tablet,Image,"January 11, 2024",40725.0,2340.0,19.0,3863.32,1724.2,1.94
CMP-0503,spring collection,FB,NA,25-34,,mobile,Carousel,19 Sep 2024,88946.0,6049.0,196.0,19766.28,56801.43,3.86
CMP-1037,Black Friday,Google Ads,MEA,,N/A,MOBILE,Video,2024-01-25,12012.0,1153.0,47.0,2565.46,13420.02,2.3
CMP-0464,Holiday Season,google ads,Asia Pacific,Unknown,,MOBILE,Image,17/04/2023,38768.0,2778.0,64.0,16198.43,6866.4,6.16
CMP-0152,brand awareness q1,Google Ads,latin america,18_24,,mobile,Story,2023-02-10,84631.0,1526.0,66.0,7637.74,11922.61,6.18
CMP-1159,summer sale 2024,GOOGLE ADS,MEA,Unknown,F,Desktop,video,02-25-2024,111725.0,9145.0,441.0,52684.59,105744.21,5.11
CMP-0016,Holiday Season,Instagram,Asia Pacific,25-34,F,tablet,Image,"November 04, 2023",133439.0,6842.0,,7750.4,59298.79,1.17
CMP-1040,spring collection,Email,Latin America,18_24,female,Tablet,video,"November 12, 2023",19746.0,688.0,32.0,5077.96,9961.36,6.24
CMP-1476,Black Friday,Facebook,MEA,25_34,N/A,Desktop,,09-07-2024,0.0,20.0,1.0,0.0,200.35,6.87
CMP-0531,summer sale 2024,email marketing,MEA,Unknown,Male,Tablet,,"March 07, 2023",18298.0,435.0,13.0,357.3,1978.4,0.87
CMP-0642,Product Launch - ProMax,seo,NA,35-44,Male,Desktop,Carousel,01-09-2024,104605.0,1176.0,77.0,403.92,13370.95,0.42
CMP-1226,Brand Awareness Q1,tiktok,MEA,N/A,F,mobile,Video,"April 09, 2023",102931.0,,211.0,29199.67,44776.01,5.39
CMP-0988,brand awareness q1,instagram,Europe,55+,male,,image,15/01/2024,116253.0,8731.0,170.0,26055.24,51132.1,2.88
CMP-1258,New Year Push,TikTok,North America,18_24,male,MOBILE,Video,05-08-2023,95292.0,7588.0,162.0,41006.18,47211.97,5.2
CMP-0931,black friday,facebook,asia pacific,,Female,,Carousel,04 Feb 2024,106460.0,5491.0,148.0,0.0,47940.73,3.32
CMP-1435,New Year Push,influencer,asia pacific,25_34,Other,Mobile,carousel,19/06/2023,137755.0,16456.0,778.0,34940.54,136326.54,1.8
CMP-0276,Spring Collection,FB,asia pacific,25_34,,desktop,image,08 Dec 2024,104046.0,2136.0,87.0,16009.26,8681.51,6.95
CMP-0776,new year push,EMAIL,latin america,45-54,Female,tablet,carousel,20/01/2024,63259.0,2913.0,148.0,2967.09,,1.07
CMP-0220,summer sale 2024,seo,EU,25-34,male,Tablet,,27 Feb 2024,100944.0,7906.0,108.0,46498.74,16371.26,6.27
CMP-0026,BLACK FRIDAY,FB,Europe,35_44,M,desktop,Image,18/07/2023,78159.0,517.0,7.0,1476.2,1273.93,2.4
CMP-0426,brand awareness q1,EMAIL,LATAM,25-34,,MOBILE,,09-27-2023,23270.0,2074.0,61.0,5295.12,6778.05,3.07
CMP-1456,product launch promax,seo,MEA,Unknown,Other,tablet,,02/08/2023,126031.0,6113.0,382.0,730.9,107848.63,0.14
CMP-0224,black friday,Email,asia pacific,25-34,,mobile,carousel,2023-07-02,129489.0,,72.0,6834.78,,0.99
CMP-0036,Spring Collection,instagram,MEA,N/A,male,mobile,,15 Oct 2024,67078.0,7269.0,574.0,18659.31,193707.55,2.52
CMP-0728,holiday season,influencer,europe,55+,N/A,MOBILE,,15 Feb 2024,78551.0,,496.0,8361.96,150341.23,0.85
CMP-1014,black friday,TikTok,Middle East,Unknown,N/A,tablet,video,"May 06, 2024",2664.0,290.0,20.0,982.45,,3.64
CMP-0457,product launch promax,Influencer,LATAM,35-44,M,Mobile,carousel,05 Jul 2023,75188.0,537.0,15.0,579.49,389.46,1.19
CMP-1278,BLACK FRIDAY,facebook,Europe,Unknown,Female,Mobile,carousel,"February 11, 2023",132989.0,13258.0,522.0,35530.2,144545.62,3.15
CMP-1472,Black Friday,TikTok,Asia Pacific,25-34,F,Desktop,Video,"March 27, 2024",3418.0,160.0,7.0,598.01,2194.71,3.16
CMP-0669,New Year Push,Google Ads,NA,45-54,F,desktop,carousel,01-26-2024,34790.0,1849.0,40.0,992.57,9971.26,0.56
CMP-1378,BLACK FRIDAY,facebook,asia pacific,35_44,female,Mobile,Image,20/11/2024,41853.0,578.0,13.0,2358.71,911.66,4.31
CMP-0623,Summer Sale 2024,influencer,asia pacific,N/A,N/A,MOBILE,carousel,11-28-2024,31693.0,1626.0,104.0,3253.68,2157.27,2.08
CMP-1294,retargeting q2,google ads,latin america,25_34,N/A,Tablet,,18/01/2024,61354.0,1562.0,65.0,892.85,3957.44,0.55
CMP-1182,brand awareness q1,Google Ads,Europe,45-54,male,Mobile,Story,2023-10-06,69574.0,8014.0,470.0,60370.56,125900.14,7.61
CMP-1123,New Year Push,Influencer,APAC,25-34,Female,Desktop,video,16/08/2023,58377.0,4353.0,251.0,12143.33,59681.68,2.79
CMP-1251,holiday season,Google Ads,Europe,35-44,M,Mobile,image,16 Apr 2023,12529.0,649.0,46.0,4710.3,8013.3,7.4
CMP-1364,Spring Collection,TikTok,Europe,18_24,F,desktop,Image,10-23-2023,123223.0,6137.0,296.0,19431.85,65232.9,2.95
CMP-0779,summer sale 2024,Influencer,Asia Pacific,35_44,Other,desktop,Video,06 Aug 2024,46034.0,4773.0,149.0,23123.93,14639.66,4.38
CMP-0155,Black Friday,instagram,LATAM,25_34,N/A,desktop,Carousel,"November 02, 2023",-98313.0,9.0,0.0,1.31,0.0,0.14
CMP-0928,Retargeting Q2,influencer,EU,35-44,,Desktop,Story,03-22-2024,125395.0,6114.0,47.0,8512.0,5618.83,1.68
CMP-1150,new year push,Email,NA,,M,tablet,Carousel,2024-01-06,121356.0,10304.0,590.0,,92906.99,4.7
CMP-0800,Retargeting Q2,Instagram,asia pacific,35-44,M,mobile,image,07-25-2024,111086.0,,407.0,17198.49,68990.92,2.77
CMP-1272,new year push,SEO,middle east,55+,M,Tablet,video,02-02-2024,138512.0,15542.0,468.0,95799.18,59867.51,6.95
CMP-0852,new year push,tiktok,North America,35-44,M,mobile,carousel,22 Nov 2023,,1430.0,82.0,3114.7,23011.25,1.97
CMP-0887,product launch promax,Influencer,EU,35_44,N/A,MOBILE,image,2023-12-02,94471.0,11240.0,432.0,0.0,124013.09,4.05
CMP-0147,product launch promax,instagram,Asia Pacific,18_24,M,,Carousel,22/05/2023,108698.0,6947.0,147.0,30220.51,37594.79,4.7
CMP-1373,summer sale 2024,TikTok,north america,,M,MOBILE,Carousel,24 Jul 2024,0.0,42.0,3.0,125.09,,2.86
CMP-0495,retargeting q2,FB,North America,25-34,female,desktop,video,07-27-2024,141600.0,1944.0,30.0,13780.13,4102.62,6.08
CMP-1101,New Year Push,FB,north america,18_24,M,,Carousel,"January 13, 2023",27630.0,578.0,17.0,0.0,515.88,6.97
CMP-1213,BLACK FRIDAY,SEO,LATAM,45-54,N/A,,Video,29/12/2024,85849.0,725.0,33.0,3190.68,8720.23,3.77
CMP-1259,Summer Sale 2024,instagram,asia pacific,N/A,Female,tablet,video,2023-03-03,47686.0,1134.0,88.0,8797.26,2398.64,7.38
CMP-0099,New Year Push,tiktok,NA,35_44,N/A,Tablet,Carousel,2024-05-16,76216.0,4334.0,334.0,10869.5,61235.58,3.12
CMP-0570,Holiday Season,TikTok,latin america,N/A,Female,Mobile,Carousel,14/11/2023,87044.0,1259.0,84.0,147.18,9090.4,0.1
CMP-1395,product launch promax,FB,latin america,25_34,M,Tablet,,2023-06-27,66871.0,1983.0,130.0,12093.59,39239.48,5.29
CMP-1109,BLACK FRIDAY,Google Ads,north america,55+,F,MOBILE,video,"November 19, 2023",124704.0,7187.0,50.0,26545.87,17386.6,4.07
CMP-0051,summer sale 2024,google ads,EU,55+,Female,Desktop,carousel,2024-04-18,145810.0,1416.0,108.0,6073.15,31062.86,4.9
CMP-0146,new year push,influencer,latin america,N/A,N/A,Tablet,,05 Jan 2023,139531.0,7642.0,137.0,66819.51,7421.67,7.86
CMP-0392,product launch promax,influencer,EU,25-34,Male,MOBILE,carousel,"July 18, 2023",77571.0,2849.0,37.0,10720.18,11668.66,4.46
CMP-1453,product launch promax,facebook,LATAM,N/A,Female,mobile,video,02/09/2023,14702.0,1342.0,22.0,7368.06,4513.98,6.33
CMP-0202,retargeting q2,FB,Latin America,,male,Tablet,Carousel,03/07/2023,,1302.0,67.0,5911.13,11480.59,5.36
CMP-1499,Spring Collection,FB,North America,18-24,male,mobile,Story,2024-12-13,27990.0,1779.0,110.0,11971.83,12622.73,6.95
CMP-1088,BLACK FRIDAY,instagram,EU,N/A,N/A,desktop,,10/11/2023,43382.0,1426.0,104.0,10240.29,18439.19,6.5
CMP-1318,Brand Awareness Q1,TikTok,middle east,18-24,Male,desktop,carousel,01-02-2023,0.0,15.0,0.0,47.93,0.0,2.91
CMP-0009,summer sale 2024,Facebook,latin america,Unknown,Male,Desktop,Story,06-20-2023,107039.0,5471.0,214.0,21428.4,71885.77,3.28
CMP-0984,Product Launch - ProMax,SEO,APAC,45-54,N/A,tablet,image,27/10/2023,90211.0,8300.0,243.0,63750.04,58231.43,6.8
CMP-1345,brand awareness q1,facebook,asia pacific,25_34,M,mobile,video,09-11-2024,53240.0,918.0,71.0,7815.67,22375.95,7.84
CMP-1028,Product Launch - ProMax,influencer,Europe,Unknown,Female,desktop,,05-27-2024,89519.0,9349.0,698.0,1044.39,168794.01,0.12
CMP-0441,Holiday Season,Influencer,NA,18-24,F,,image,2024-03-10,56541.0,6268.0,201.0,23827.28,42901.88,3.24
CMP-0247,New Year Push,Facebook,asia pacific,25-34,Female,Tablet,Video,06/05/2024,91781.0,9082.0,64.0,51402.59,5976.2,5.12
CMP-0871,Holiday Season,influencer,MEA,35_44,M,tablet,video,10-07-2023,36430.0,2514.0,117.0,17446.73,7003.15,5.93
CMP-1308,Retargeting Q2,SEO,North America,Unknown,,,Carousel,18/03/2023,10911.0,1050.0,67.0,498.87,1752.79,0.53
CMP-0855,BLACK FRIDAY,instagram,EU,Unknown,,MOBILE,,28/12/2024,130374.0,14390.0,1094.0,34016.61,345069.73,2.63
CMP-1412,new year push,influencer,Europe,18-24,male,desktop,Video,"March 23, 2024",149079.0,3640.0,156.0,1233.2,26908.75,0.38
CMP-0607,product launch promax,SEO,LATAM,55+,Female,MOBILE,Video,2024-09-27,56520.0,2530.0,133.0,1949.85,7437.7,0.74
CMP-0337,Black Friday,Influencer,latin america,25_34,female,Mobile,Image,2023-09-04,104478.0,11991.0,759.0,41960.51,178063.38,3.25
CMP-1286,new year push,GOOGLE ADS,latin america,Unknown,F,MOBILE,Image,09 Apr 2024,99745.0,4566.0,33.0,33090.19,11343.44,8.1
CMP-0256,product launch promax,Influencer,North America,35_44,Male,tablet,carousel,"August 07, 2024",102815.0,6288.0,110.0,11492.0,37390.23,1.83
CMP-0145,Retargeting Q2,TikTok,APAC,Unknown,F,Desktop,Video,"June 18, 2023",129585.0,11400.0,447.0,52170.29,114673.39,5.23
CMP-0460,black friday,FB,Middle East,25_34,N/A,MOBILE,image,11/08/2023,110123.0,10308.0,439.0,62925.28,41390.12,5.68
CMP-0624,Brand Awareness Q1,FB,Asia Pacific,,F,Mobile,image,07-06-2024,117752.0,6072.0,290.0,4572.03,43881.94,0.71
CMP-1485,holiday season,FB,North America,25-34,N/A,,,29/12/2024,125196.0,9903.0,488.0,92230.33,30642.34,7.94
CMP-1409,Brand Awareness Q1,FB,North America,N/A,female,MOBILE,,02-28-2024,131223.0,7521.0,206.0,26395.02,8074.57,2.97
CMP-0535,BLACK FRIDAY,Email,APAC,18-24,M,Mobile,Story,2023-07-05,88038.0,4374.0,205.0,38101.34,70855.75,8.37
CMP-0902,Holiday Season,Email,Asia Pacific,Unknown,M,desktop,carousel,04-29-2024,0.0,49.0,1.0,422.05,125.37,7.29
CMP-0474,summer sale 2024,SEO,Middle East,,Other,,Story,"October 14, 2023",98808.0,4388.0,46.0,15155.12,12038.58,3.78
CMP-1358,Brand Awareness Q1,influencer,latin america,45-54,F,tablet,carousel,2024-03-10,113753.0,13480.0,610.0,70495.87,25947.13,4.66
CMP-1135,brand awareness q1,GOOGLE ADS,latin america,45-54,,mobile,Video,2024-12-26,80571.0,9405.0,321.0,22901.25,110115.51,2.2
CMP-0142,Spring Collection,facebook,MEA,35_44,Female,MOBILE,,02-17-2023,17103.0,1471.0,81.0,9930.46,15602.55,6.55
CMP-0391,BLACK FRIDAY,tiktok,north america,55+,Other,Tablet,video,"August 14, 2024",27255.0,2471.0,96.0,0.0,31285.07,7.61
CMP-0926,summer sale 2024,tiktok,LATAM,25-34,Male,mobile,video,"May 28, 2023",32479.0,1125.0,10.0,8236.71,446.47,7.95
CMP-1404,summer sale 2024,email marketing,middle east,35_44,Other,tablet,image,2024-04-14,59091.0,4101.0,72.0,27739.17,23731.9,6.2
CMP-0643,black friday,TikTok,Europe,,N/A,MOBILE,Video,2023-02-11,0.0,24.0,0.0,190.22,0.0,6.94
CMP-0452,holiday season,email marketing,latin america,35-44,Other,Tablet,video,15/11/2023,101901.0,3568.0,233.0,5510.6,60995.05,1.61
CMP-0181,summer sale 2024,facebook,europe,25_34,Female,,Carousel,07-16-2023,66056.0,1256.0,9.0,3049.06,2469.86,2.19
CMP-1112,holiday season,instagram,Middle East,25-34,Male,Mobile,,24 Apr 2024,1529.0,,3.0,338.38,1040.33,1.96
CMP-1188,brand awareness q1,FB,LATAM,55+,female,MOBILE,Image,03-16-2023,109046.0,4394.0,76.0,37020.22,2075.15,7.32
CMP-0592,BLACK FRIDAY,influencer,north america,18_24,female,Desktop,Image,14/09/2023,141242.0,4624.0,344.0,9739.81,119521.01,2.43
CMP-0139,brand awareness q1,Facebook,asia pacific,45-54,female,desktop,Story,2024-01-02,107915.0,6699.0,489.0,0.0,117740.07,7.94
CMP-0730,retargeting q2,GOOGLE ADS,Latin America,55+,N/A,tablet,carousel,"December 24, 2023",74344.0,2924.0,82.0,7804.26,3615.22,2.3
CMP-0952,Black Friday,influencer,EU,25-34,N/A,desktop,Video,04-14-2024,6851.0,451.0,7.0,1885.99,1167.27,3.9
CMP-0192,New Year Push,Email,EU,,Female,Desktop,carousel,2024-03-09,96252.0,7054.0,269.0,22423.69,9363.78,2.66
CMP-0858,Product Launch - ProMax,email marketing,North America,N/A,,MOBILE,carousel,2024-09-15,27318.0,2982.0,220.0,23865.21,6865.15,7.79
CMP-0272,retargeting q2,EMAIL,Middle East,18-24,Female,MOBILE,Image,"February 13, 2024",67389.0,7044.0,432.0,44244.63,25833.02,7.26
CMP-0286,retargeting q2,influencer,Europe,N/A,N/A,mobile,image,03 Nov 2023,75089.0,5321.0,103.0,19052.72,17501.98,3.27
CMP-1365,BLACK FRIDAY,Facebook,MEA,55+,female,mobile,Video,2024-03-23,41813.0,2803.0,113.0,21170.52,35245.45,7.54
CMP-0389,brand awareness q1,influencer,NA,18_24,male,MOBILE,,2024-11-15,32579.0,1953.0,121.0,5328.33,16515.68,2.46
CMP-0118,retargeting q2,seo,Asia Pacific,55+,male,Mobile,image,03 Sep 2024,0.0,30.0,1.0,235.41,289.37,6.54
CMP-1171,Spring Collection,Influencer,APAC,Unknown,Female,tablet,carousel,14/10/2024,75339.0,2394.0,185.0,,44676.96,6.71
CMP-0197,retargeting q2,FB,north america,Unknown,N/A,Desktop,Carousel,11-22-2023,38647.0,4104.0,307.0,14237.05,85071.42,3.55
CMP-0813,new year push,GOOGLE ADS,MEA,35_44,F,Desktop,Carousel,08-28-2023,98047.0,1600.0,105.0,2557.26,9968.42,1.4
CMP-0240,Black Friday,FB,NA,45-54,Female,Mobile,image,08-11-2024,33654.0,,75.0,6520.42,4506.88,5.69
CMP-1421,holiday season,TikTok,Latin America,55+,male,desktop,Image,01-02-2023,78610.0,6810.0,191.0,0.0,48536.53,6.35
CMP-1407,black friday,Influencer,North America,55+,Male,tablet,Carousel,"January 23, 2023",104799.0,11191.0,493.0,50658.33,156595.65,4.53
CMP-1118,retargeting q2,TikTok,NA,N/A,Male,tablet,Video,09-28-2024,46017.0,483.0,5.0,4438.77,221.77,8.15
CMP-0374,retargeting q2,Influencer,Middle East,55+,male,mobile,image,03-05-2024,126755.0,2976.0,189.0,,8632.93,3.08
CMP-1322,product launch promax,email marketing,North America,25_34,female,tablet,carousel,04-12-2024,2710.0,159.0,1.0,915.32,138.48,6.55
CMP-0831,New Year Push,FB,EU,25-34,F,Mobile,Carousel,15 Dec 2023,122992.0,14193.0,853.0,99624.91,250567.87,7.52
CMP-0214,holiday season,Facebook,EU,35_44,Male,Desktop,Story,05-23-2023,548.0,31.0,0.0,159.92,0.0,5.27
CMP-0625,Summer Sale 2024,EMAIL,NA,35-44,Male,tablet,Video,11 Sep 2024,60740.0,7114.0,506.0,42167.54,132921.22,5.91
CMP-0002,retargeting q2,Instagram,north america,25-34,Other,Desktop,image,19/12/2023,69842.0,4656.0,324.0,15589.58,81812.82,3.28
CMP-0108,product launch promax,Google Ads,Europe,18-24,Male,MOBILE,video,2024-10-05,131846.0,6758.0,500.0,26884.36,35637.23,4.62
CMP-0678,new year push,instagram,NA,Unknown,female,mobile,Image,2023-06-04,30051.0,1878.0,82.0,15390.71,2976.12,6.96
CMP-1430,Product Launch - ProMax,influencer,europe,55+,N/A,mobile,carousel,06 Jan 2024,110738.0,1835.0,48.0,211.89,4029.58,0.12
